  -96.2301       -31   66.9162   121.239   56.5002  -162.144
  -97.2718        31   65.2089    121.14   57.4326   162.323
  -97.2718        29   65.2089   120.644   57.2819   163.399
  -97.2718        27   65.2089   120.179   57.1393   164.487
  -97.2718        25   65.2089   119.746   57.0053   165.586
  -97.2718        23   65.2089   119.344     56.88   166.697
  -97.2718        21   65.2089   118.975   56.7639   167.817
  -97.2718        19   65.2089   118.638   56.6573   168.948
  -97.2718        17   65.2089   118.334   56.5605   170.087
  -97.2718        15   65.2089   118.064   56.4737   171.234
  -97.2718        13   65.2089   117.826   56.3971   172.388
  -97.2718        11   65.2089   117.622   56.3311   173.548
  -97.2718         9   65.2089   117.452   56.2758   174.714
  -97.2718         7   65.2089   117.316   56.2314   175.884
  -97.2718         5   65.2089   117.213   56.1979   177.057
  -97.2718         3   65.2089   117.145   56.1755   178.233
  -97.2718         1   65.2089   117.111   56.1644   179.411
  -97.2718        -1   65.2089   117.111   56.1644  -179.411
  -97.2718        -3   65.2089   117.145   56.1755  -178.233
  -97.2718        -5   65.2089   117.213   56.1979  -177.057
  -97.2718        -7   65.2089   117.316   56.2314  -175.884
  -97.2718        -9   65.2089   117.452   56.2758  -174.714
  -97.2718       -11   65.2089   117.622   56.3311  -173.548
  -97.2718       -13   65.2089   117.826   56.3971  -172.388
  -97.2718       -15   65.2089   118.064   56.4737  -171.234
  -97.2718       -17   65.2089   118.334   56.5605  -170.087
  -97.2718       -19   65.2089   118.638   56.6573  -168.948
  -97.2718       -21   65.2089   118.975   56.7639  -167.817
  -97.2718       -23   65.2089   119.344     56.88  -166.697
  -97.2718       -25   65.2089   119.746   57.0053  -165.586
  -97.2718       -27   65.2089   120.179   57.1393  -164.487
  -97.2718       -29   65.2089   120.644   57.2819  -163.399
  -97.2718       -31   65.2089    121.14   57.4326  -162.323
  -98.3135        31   63.5016   121.074   58.3665   162.499
  -98.3135        29   63.5016   120.578    58.221   163.565
  -98.3135        27   63.5016   120.112   58.0834   164.643
  -98.3135        25   63.5016   119.679   57.9539   165.733
  -98.3135        23   63.5016   119.277   57.8331   166.833
  -98.3135        21   63.5016   118.908    57.721   167.943
  -98.3135        19   63.5016   118.571   57.6181   169.062
  -98.3135        17   63.5016   118.267   57.5247    170.19
  -98.3135        15   63.5016   117.996   57.4409   171.325
  -98.3135        13   63.5016   117.758   57.3671   172.467
  -98.3135        11   63.5016   117.554   57.3034   173.616
  -98.3135         9   63.5016   117.384   57.2501    174.77
  -98.3135         7   63.5016   117.248   57.2072   175.927
  -98.3135         5   63.5016   117.145   57.1749   177.089
  -98.3135         3   63.5016   117.077   57.1534   178.252
  -98.3135         1   63.5016   117.043   57.1426   179.417
  -98.3135        -1   63.5016   117.043   57.1426  -179.417
  -98.3135        -3   63.5016   117.077   57.1534  -178.252
  -98.3135        -5   63.5016   117.145   57.1749  -177.089
  -98.3135        -7   63.5016   117.248   57.2072  -175.927
  -98.3135        -9   63.5016   117.384   57.2501   -174.77
  -98.3135       -11   63.5016   117.554   57.3034  -173.616
  -98.3135       -13   63.5016   117.758   57.3671  -172.467
  -98.3135       -15   63.5016   117.996   57.4409  -171.325
  -98.3135       -17   63.5016   118.267   57.5247   -170.19
  -98.3135       -19   63.5016   118.571   57.6181  -169.062
  -98.3135       -21   63.5016   118.908    57.721  -167.943
  -98.3135       -23   63.5016   119.277   57.8331  -166.833
  -98.3135       -25   63.5016   119.679   57.9539  -165.733
  -98.3135       -27   63.5016   120.112   58.0834  -164.643
  -98.3135       -29   63.5016   120.578    58.221  -163.565
  -98.3135       -31   63.5016   121.074   58.3665  -162.499
  -99.3552        31   61.7943   121.041   59.3013   162.671
  -99.3552        29   61.7943   120.545   59.1611   163.728
  -99.3552        27   61.7943   120.079   59.0284   164.797
  -99.3552        25   61.7943   119.645   58.9036   165.876
  -99.3552        23   61.7943   119.243   58.7871   166.966
  -99.3552        21   61.7943   118.874   58.6791   168.065
  -99.3552        19   61.7943   118.537   58.5799   169.174
  -99.3552        17   61.7943   118.233   58.4898   170.291
  -99.3552        15   61.7943   117.962   58.4091   171.415
  -99.3552        13   61.7943   117.724    58.338   172.546
  -99.3552        11   61.7943    117.52   58.2766   173.682
  -99.3552         9   61.7943    117.35   58.2252   174.824
  -99.3552         7   61.7943   117.213   58.1839    175.97
  -99.3552         5   61.7943   117.111   58.1528   177.119
  -99.3552         3   61.7943   117.043    58.132    178.27
  -99.3552         1   61.7943   117.009   58.1216   179.423
  -99.3552        -1   61.7943   117.009   58.1216  -179.423
  -99.3552        -3   61.7943   117.043    58.132   -178.27
  -99.3552        -5   61.7943   117.111   58.1528  -177.119
  -99.3552        -7   61.7943   117.213   58.1839   -175.97
  -99.3552        -9   61.7943    117.35   58.2252  -174.824
  -99.3552       -11   61.7943    117.52   58.2766  -173.682
  -99.3552       -13   61.7943   117.724    58.338  -172.546
  -99.3552       -15   61.7943   117.962   58.4091  -171.415
  -99.3552       -17   61.7943   118.233   58.4898  -170.291
